,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberofStories1,NoUnits,PlanArea0,PlanArea1,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,yearBuilt,stories,area,occupancy
74,NJBF000072640,400 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.37436014,-74.4181724,RES3C,3001,,NaN,ME,1969,0,3301,1,1,6941.059151,6941.059151,3505,NO,17.31,26.32,3,3.29,6106,114.697804,124.281363,134.100337,140.277951,I,Above,Hip,0,NaN,Wood,21.81421115,0,0,,,,1,1,,0.03,nav,1,1969,1,,
75,NJBF000073070,1 BORGATA WAY,Atlantic City,NJ,39.37722504,-74.43746677,COM8,3003,80,NaN,ME,1969,0,3401,1,1,10337.15543,10337.15543,3507,NO,13.34,26.04,1,0.66,6112,114.252925,123.897572,133.678898,139.928327,I,Above,Flat,0,NaN,Wood,19.68832823,0,0,,,,1,1,,1,nav,1,1969,1,,
76,NJBF000072033,29 CLIPPER CT,Atlantic City,NJ,39.37236111,-74.41845336,RES3C,3001,,35,ME,1990,1990,3301,2,1,3555.125482,3555.125482,3505,NO,31.8,45.05,3,5.9,6106,114.714953,124.296981,134.115871,140.301277,I,Above,Hip,0,NaN,Wood,38.42428797,0,0,,,,1,1,,0.03,nav,1,1990,2,,
77,NJBF000069376,131 S OCEAN AVE RR,Atlantic City,NJ,39.35994131,-74.42583305,COM1,3001,,45,ME,1935,1935,3401,2,2,1254.891509,1254.891509,3507,YES,22.09,29.52,1,-0.09,6106,114.705353,124.291789,134.098198,140.359178,I,Above,Flat,0,NaN,Wood,25.8010789,0,0,,,,1,1,,0.03,nav,1,1935,2,,
78,NJBF000070765,1117 DREXEL AVE,Atlantic City,NJ,39.36835332,-74.42807996,RES1,3001,,33,NE,1900,1924,3103,2,1,2295.021468,2295.021468,3505,YES,39.16,52.8,3,3.53,6106,114.556429,124.162381,133.963662,140.206556,I,Above,Flat,0,5701,Wood,45.98146803,0,0,,,,1,1,,0.03,nav,1,1900,2,,
79,NJBF000070844,342 N PENNSYLVANIA AVE,Atlantic City,NJ,39.36860897,-74.42783422,RES1,3001,,33,NE,1924,1900,3103,2,1,4119.856207,4119.856207,3505,YES,35.49,41.09,3,6.61,6106,114.558686,124.164196,133.965885,140.206797,I,Above,Gable,0,5701,Wood,38.29342439,0,0,,,,1,1,,0.03,nav,1,1924,2,,
80,NJBF000068199,,Atlantic City,NJ,39.3559832,-74.43505302,COM8,3003,,NaN,,1969,0,3408,11,1,477977.4606,477977.4606,3507,NO,142.14,148,1,0.2,6106,114.555927,124.165747,133.955791,140.27319,I,Above,Flat,0,NaN,Wood,145.0720457,0,0,,,,2,2,,0.03,nav,1,1969,11,,
81,NJBF000067632,37 S IOWA AVE,Atlantic City,NJ,39.35401653,-74.44474056,RES4,3003,,NaN,E,1969,0,3404,7,1,7321.588788,7321.588788,3507,NO,89.12,100.32,1,2.99,6106,114.370846,124.01093,133.784778,140.151942,I,Above,Flat,0,NaN,Wood,94.72132829,0,0,,,,2,2,,0.03,nav,1,1969,7,,
82,NJBF000067858,2825 ATLANTIC AVE,Atlantic City,NJ,39.35480494,-74.44689978,COM1,3003,643,NaN,ME,1969,0,3401,3,1,1950.726698,1950.726698,3507,NO,54.22,65.33,1,0.85,6106,114.314145,123.963399,133.733739,140.106872,I,Above,Flat,0,NaN,Wood,59.77541405,0,0,,,,1,1,,0.03,nav,1,1969,3,,
83,NJBF000065105,4501 ATLANTIC C6,Atlantic City,NJ,39.34615797,-74.46263614,RES3A,3001,,39,NE,1900,1900,3301,1,1,6428.985141,6428.985141,3505,NO,15.11,28.28,3,2.97,6106,114.080451,123.77276,133.519675,139.989166,I,Above,Flat,0,5701,Wood,21.69691046,0,0,,,,1,1,,0.03,nav,1,1900,1,,
84,NJBF000068631,39 N BELLEVUE AVE,Atlantic City,NJ,39.35728377,-74.44304214,RES3B,3001,,45,ME,1900,1900,3301,3,2,1614.540465,1614.540465,3505,YES,38.44,44.82,3,3.27,6106,114.367184,124.006851,133.783318,140.130973,I,Above,Flat,0,NaN,Wood,41.63400599,0,0,,,,1,1,,0.03,nav,1,1900,3,,
85,NJBF000072617,400 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.37429318,-74.42001403,RES3C,3001,,NaN,ME,1969,0,3301,2,1,6793.111667,6793.111667,3505,NO,28.36,42.89,3,-1.72,6106,114.659439,124.248203,134.06356,140.249915,I,Above,Hip,0,NaN,Wood,35.62310779,0,0,,,,1,1,,0.03,nav,1,1969,2,,
86,NJBF000073443,4 SURF LANE,Atlantic City,NJ,39.3807495,-74.4049225,RES1,3001,,16,NE,1975,1975,3102,2,1,1521.513966,1521.513966,3507,YES,36.2,47.19,1,-0.92,6106,114.904623,124.459759,134.304152,140.398234,I,Above,Gable,0,5701,Wood,41.69731535,0,0,,,,1,1,,0.03,nav,1,1975,2,,
87,NJBF000073405,3 SEA SPRAY COURT,Atlantic City,NJ,39.38048154,-74.40574925,RES1,3001,,17,NE,1975,1975,3102,2,1,1746.557548,1746.557548,3507,YES,27.55,37.14,1,2.37,6106,114.89029,124.44721,134.289933,140.388903,I,Above,Flat,0,5701,Wood,32.34148528,0,1.1,,,,1,1,,0.03,nav,1,1975,2,,
88,NJBF000073424,15 OCEAN DRIVE WEST,Atlantic City,NJ,39.38061949,-74.408992,RES1,3001,,16,NE,1978,1978,3103,2,1,1594.183612,1594.183612,3505,NO,31.32,44.85,3,0.12,6106,114.820556,124.385832,134.221698,140.336114,I,Above,Gable,0,5701,Wood,38.0823233,0,0,,,,1,1,,0.03,nav,1,1978,2,,
89,NJBF000073519,4 OCEAN DRIVE EAST,Atlantic City,NJ,39.38131868,-74.40429133,RES1,3001,,16,NE,1975,1975,3102,2,1,1500.031638,1500.031638,3507,YES,27.41,33.27,1,1.32,6106,114.911436,124.465598,134.311157,140.400433,I,Above,Gable,0,5701,Wood,30.33975259,0,0,,,,1,1,,0.03,nav,1,1975,2,,
90,NJBF000073536,2 OCEAN DRIVE EAST,Atlantic City,NJ,39.38141874,-74.40443264,RES1,3001,,43,NE,1975,1975,3102,2,2,1445.322915,1445.322915,3507,NO,24.29,33.46,1,0.63,6106,114.90733,124.461943,134.307168,140.396857,I,Above,Gable,0,5701,Wood,28.87341587,0,0,,,,1,1,,0.03,nav,1,1975,2,,
91,NJBF000073448,9 SURF LANE,Atlantic City,NJ,39.38080956,-74.40428043,RES1,3001,,16,NE,1975,1975,3102,1,1,2000.807314,2000.807314,3507,NO,13.85,19.66,1,-0.77,6106,114.917414,124.471026,134.316765,140.407475,I,Above,Gable,0,5701,Wood,16.75398001,0,1.1,,,,1,1,,0.03,nav,1,1975,1,,
92,NJBF000073488,1 BAY COURT,Atlantic City,NJ,39.38109885,-74.40898983,RES1,3001,,16,NE,1974,1974,3103,2,1,1811.807886,1811.807886,3505,NO,37.32,42.74,3,3.77,6106,114.815188,124.380925,134.216639,140.329591,I,Above,Gable,0,5701,Wood,40.03153658,0,1.1,,,,1,1,,0.03,nav,1,1974,2,,
93,NJBF000073754,,Atlantic City,NJ,39.38294737,-74.40707927,RES1,3001,,NaN,NE,1969,0,3103,5,1,1265.817041,1265.817041,3505,NO,78.18,89.54,3,-0.44,6106,114.834628,124.397261,134.236363,140.33452,I,Above,Gable,0,5701,Wood,83.86017449,0,0,,,,1,1,,0.03,nav,1,1969,5,,
94,NJBF000073178,5207 OCEAN DRIVE SOUTH,Atlantic City,NJ,39.3786115,-74.4058745,RES1,3001,,16,NE,1975,1975,3102,1,1,1559.859327,1559.859327,3507,NO,13.48,27.91,1,2.72,6106,114.9089,124.464131,134.307127,140.412257,I,Above,Gable,0,5701,Wood,20.69681134,0,1.1,,,,1,1,,0.03,nav,1,1975,1,,
95,NJBF000073451,14 OCEAN DRIVE WEST,Atlantic City,NJ,39.38083478,-74.40978279,RES1,3001,,19,NE,1975,2018,3103,3,1,1316.032803,1316.032803,3505,NO,43.34,56.67,3,8.37,6106,114.801466,124.368988,134.203134,140.320703,I,Above,Gable,0,5701,Wood,50.0061653,0,1.2,,,,1,1,,0.03,nav,1,1975,3,,
96,NJBF000073410,5100 OCEAN DRIVE SOUTH,Atlantic City,NJ,39.3805005,-74.4029845,RES1,3001,,16,NE,1975,1975,3102,2,1,2087.098046,2087.098046,3507,NO,33.37,43.42,1,-0.14,6106,114.948074,124.49818,134.346773,140.431896,I,Above,Gable,0,5701,Wood,38.39122853,0,1.1,,,,1,1,,0.03,nav,1,1975,2,,
97,NJBF000073235,5118 OCEAN DRIVE SOUTH,Atlantic City,NJ,39.37917983,-74.40459451,RES1,3001,,19,NE,1975,1975,3102,2,1,2676.869282,2676.869282,3507,NO,31.16,44.8,1,2.04,6106,114.929286,124.481933,134.327474,140.424535,I,Above,Gable,0,5701,Wood,37.97826931,0,1.2,,,,1,1,,0.03,nav,1,1975,2,,
98,NJBF000073571,5213 HARBOR BEACH BLVD,Atlantic City,NJ,39.38167563,-74.40781294,RES1,3001,,17,NE,2001,2001,3103,2,1,1801.137382,1801.137382,3505,NO,28.92,43.2,3,-0.27,6110,114.833457,124.39675,134.234741,140.340261,I,Above,Hip,0,5701,Wood,36.06175017,0,1.1,,,,1,1,,0.35,nav,1,2001,2,,
99,NJBF000073580,4 SEASIDE RD,Atlantic City,NJ,39.38176113,-74.4036258,RES1,3001,,35,NE,1978,1978,3102,2,1,1898.107673,1898.107673,3507,NO,33.48,44.53,1,0.08,6106,114.920396,124.473378,134.320217,140.40489,I,Above,Gable,0,5701,Wood,39.00466222,0,1.1,,,,1,1,,0.03,nav,1,1978,2,,
100,NJBF000073553,5220 HARBOR BEACH BLVD,Atlantic City,NJ,39.38154878,-74.40850823,RES1,3001,,16,NE,1975,1975,3103,1,1,2002.753508,2002.753508,3505,NO,12.15,26.51,3,1.09,6110,114.820268,124.385203,134.221777,140.331043,I,Above,Hip,0,5701,Wood,19.33002475,0,0,,,,1,1,,0.35,nav,1,1975,1,,
101,NJBF000073237,31 OCEAN DRIVE WEST,Atlantic City,NJ,39.37919042,-74.40811245,RES1,3001,,16,NE,1975,1975,3103,2,1,1372.682945,1372.682945,3505,YES,33.82,40.14,3,6.46,6106,114.855249,124.416813,134.254953,140.369407,I,Above,Gable,0,5701,Wood,36.98224461,0,1.1,,,,1,1,,0.03,nav,1,1975,2,,
102,NJBF000073261,5119 OCEAN DRIVE SOUTH,Atlantic City,NJ,39.37943174,-74.40511202,RES1,3001,,16,NE,1975,1975,3102,2,1,1859.09702,1859.09702,3507,YES,29.58,39.85,1,-0.25,6106,114.915567,124.469782,134.314159,140.413065,I,Above,Gable,0,5701,Wood,34.71648337,0,1.1,,,,1,1,,0.03,nav,1,1975,2,,
103,NJBF000073322,5210 WATERVIEW DR,Atlantic City,NJ,39.3798177,-74.40733758,RES1,3001,,16,NE,1975,1975,3103,1,1,2131.930139,2131.930139,3505,NO,20.09,33.91,3,0.69,6106,114.864412,124.424653,134.264228,140.373003,I,Above,Gable,0,5701,Wood,27.00475849,0,0,,,,1,1,,0.03,nav,1,1975,1,,
104,NJBF000073498,2 BAY COURT,Atlantic City,NJ,39.38114589,-74.40867556,RES1,3001,,16,NE,1975,1975,3103,1,1,2039.93468,2039.93468,3505,NO,21.55,30.19,3,8.92,6106,114.821267,124.386246,134.222602,140.333896,I,Above,Gable,0,5701,Wood,25.87199222,0,1.1,,,,1,1,,0.03,nav,1,1975,1,,
105,NJBF000073220,5216 SEA SPRAY RD,Atlantic City,NJ,39.37907849,-74.407389,RES1,3001,,16,NE,1975,1975,3103,1,1,1450.50167,1450.50167,3505,NO,12.88,24.02,3,-1.16,6106,114.871734,124.431326,134.271011,140.382252,I,Above,Gable,0,5701,Wood,18.45288068,0,0,,,,1,1,,0.03,nav,1,1975,1,,
106,NJBF000073778,,Atlantic City,NJ,39.38309752,-74.40476156,RES3C,3001,,NaN,ME,1969,0,3301,1,1,10901.93127,10901.93127,3507,NO,11.52,25.99,1,-0.01,6106,114.881564,124.438619,134.282588,140.368984,I,Above,Gable,0,NaN,Wood,18.75284243,0,0,,,,1,1,,0.03,nav,1,1969,1,,
107,NJBF000073783,27 ROSS DRIVE EAST,Atlantic City,NJ,39.3831123,-74.39993189,RES3C,3001,,37,ME,1986,1986,3301,2,1,7580.684725,7580.684725,3507,NO,30.63,44.5,1,0.23,6106,114.982502,124.528023,134.382388,140.444586,I,Above,Gable,0,NaN,Wood,37.56761323,0,0,,,,1,1,,0.03,nav,1,1986,2,,
108,NJBF000073181,5202 OCEAN DRIVE SOUTH,Atlantic City,NJ,39.3786405,-74.405081,RES1,3001,,16,NE,1975,1975,3102,2,1,1657.555196,1657.555196,3507,NO,32.32,46.78,1,1.65,6106,114.925218,124.478483,134.323143,140.424223,I,Above,Gable,0,5701,Wood,39.54918826,0,1.1,,,,1,1,,0.03,nav,1,1975,2,,
109,NJBF000073617,5232 LAGOON BLVD,Atlantic City,NJ,39.38204123,-74.40936165,RES1,3001,,16,NE,1975,1975,3103,1,1,1913.794121,1913.794121,3505,NO,16.55,27.36,3,-0.1,6106,114.796775,124.364344,134.198963,140.310844,I,Above,Gable,0,5701,Wood,21.95766587,0,0,,,,1,1,,0.03,nav,1,1975,1,,
110,NJBF000073419,6 SEA SPRAY COURT,Atlantic City,NJ,39.38058526,-74.40515535,RES1,3001,,15,NE,1975,1975,3102,1,1,1944.832693,1944.832693,3507,NO,13.21,23.24,1,2.71,6106,114.901597,124.457142,134.301091,140.396815,I,Above,Gable,0,5701,Wood,18.22528319,0,0,,,,1,1,,0.03,nav,1,1975,1,,
111,NJBF000073706,,Atlantic City,NJ,39.38261433,-74.40585642,RES3A,3001,,NaN,NE,1969,0,3301,1,1,2116.317244,2116.317244,3505,NO,12.74,19.81,3,-1.59,6106,114.864037,124.423326,134.265133,140.358324,I,Above,Flat,0,5701,Wood,16.27454805,0,0,,,,1,1,,0.03,nav,1,1969,1,,
112,NJBF000073846,6 HARBOR BEACH COVE,Atlantic City,NJ,39.3835341,-74.41067408,RES1,3001,,37,NE,2000,2000,3103,3,1,3281.159321,3281.159321,3505,NO,63.62,71.22,3,7.15,6106,114.752473,124.324697,134.156035,140.269591,I,Above,Gable,0,5701,Wood,67.42206868,0,1.1,,,,1,1,,0.03,nav,1,2000,3,,
113,NJBF000073654,,Atlantic City,NJ,39.3822885,-74.406185,RES3A,3001,,NaN,NE,1969,0,3301,2,1,1239.413998,1239.413998,3505,NO,38.04,51.36,3,0.14,6106,114.860776,124.420573,134.261794,140.357556,I,Above,Gable,0,5701,Wood,44.69958295,0,0,,,,1,1,,0.03,nav,1,1969,2,,
114,NJBF000073470,16 SEASIDE RD,Atlantic City,NJ,39.3809764,-74.40275024,RES1,3001,,16,NE,1975,1975,3102,2,1,2123.777245,2123.777245,3507,YES,29.47,44.2,1,1.05,6106,114.947612,124.497652,134.346606,140.429168,I,Above,Hip,0,5701,Wood,36.83454934,0,1.1,,,,1,1,,0.03,nav,1,1975,2,,
115,NJBF000073378,5203 WATERVIEW DR,Atlantic City,NJ,39.38026404,-74.40667839,RES1,3001,,16,NE,2002,2002,3103,2,1,2161.206511,2161.206511,3505,NO,27.19,35.21,3,4.61,6106,114.873238,124.432268,134.273096,140.377296,I,Above,Gable,0,5701,Wood,31.20031944,0,0,,,,1,1,,0.03,nav,1,2002,2,,
116,NJBF000073737,28 HORIZON LANE,Atlantic City,NJ,39.38281606,-74.41109681,RES1,3001,,37,NE,1987,1987,3103,2,1,2951.165276,2951.165276,3505,YES,34.25,49.25,3,2.65,6106,114.75157,124.324277,134.155002,140.272753,I,Above,Gable,0,5701,Wood,41.75055347,0,1.1,,,,1,1,,0.03,nav,1,1987,2,,
117,NJBF000065191,2 N NEWTON AVE,Atlantic City,NJ,39.34636495,-74.46643854,RES3A,3001,,17,NE,1920,1920,3301,1,1,1942.406707,1942.406707,3505,NO,18.97,27.79,3,5.48,6106,113.994346,123.702164,133.443916,139.925407,I,Above,Flat,0,5701,Wood,23.38266905,0,0,,,,1,1,,0.03,nav,1,1920,1,,
118,NJBF000067319,3309 ATLANTIC AVE,Atlantic City,NJ,39.3530635,-74.45129435,COM1,3003,738,NaN,ME,1969,0,3401,3,1,22628.09899,22628.09899,3507,YES,46.27,61.08,1,0.94,6106,114.240303,123.902583,133.666087,140.063766,I,Above,Flat,0,NaN,Wood,53.67583644,0,0,,,,1,1,,0.03,nav,1,1969,3,,
119,NJBF000065758,49 N TALLAHASSEE AVE,Atlantic City,NJ,39.34801621,-74.46511474,RES3A,3001,,17,NE,1920,1920,3301,2,1,1329.001599,1329.001599,3505,NO,29.03,41.46,3,3.64,6106,114.002094,123.707984,133.451524,139.921047,I,Above,Hip,0,5701,Wood,35.24732064,0,0,,,,1,1,,0.03,nav,1,1920,2,,
120,NJBF000068410,124 N MORRIS AVE,Atlantic City,NJ,39.35665834,-74.44993607,RES3A,3001,,33,NE,1925,1925,3301,2,1,723.3216015,723.3216015,3505,YES,34.94,47.22,3,3.61,6106,114.225161,123.888597,133.653962,140.031796,I,Above,Hip,0,5701,Wood,41.08058552,0,0,,,,1,1,,0.03,nav,1,1925,2,,
121,NJBF000071394,1658 W RIVERSIDE DR,Atlantic City,NJ,39.370463,-74.4519915,RES1,3001,,17,NE,1930,1930,3101,3,1,1617.898158,1617.898158,3505,YES,48.03,57.12,3,2.17,6106,114.015732,123.704212,133.46295,139.790527,I,Above,Gable,0,5701,Wood,52.57445748,0,0,,,,1,1,,0.03,nav,1,1930,3,,
122,NJBF000072037,1520 N ARKANSAS AVE,Atlantic City,NJ,39.37237216,-74.44878668,RES1,3001,,16,NE,1956,1956,3102,1,1,712.9139905,712.9139905,3505,NO,17.51,28.57,3,4.27,6106,114.063446,123.742245,133.505597,139.814661,I,Above,Gable,0,5701,Wood,23.039768,0,0,,,,1,1,,0.03,nav,1,1956,1,,
123,NJBF000068266,3900 FILBERT AVE,Atlantic City,NJ,39.35618767,-74.46147956,RES1,3001,,16,NE,1900,1900,3102,1,1,979.6925798,979.6925798,3505,NO,8.55,14.49,3,-2.82,6106,113.978797,123.685017,133.432938,139.853285,I,Above,Gable,0,5701,Wood,11.51884489,0,0,,,,1,1,,0.03,nav,1,1900,1,,
124,NJBF000068284,2504 ATLANTIC AVE,Atlantic City,NJ,39.35622719,-74.44196117,COM1,3003,100,NaN,ME,1969,1920,3401,2,1,1836.229126,1836.229126,3507,YES,38.81,48.74,1,1.99,6106,114.403645,124.037727,133.816055,140.163118,I,Above,Flat,0,NaN,Wood,43.77220847,0,0,,,,1,1,,0.03,nav,1,1969,2,,
125,NJBF000068252,2510 ATLANTIC AVE,Atlantic City,NJ,39.3561485,-74.442155,COM1,3003,100,NaN,ME,1969,0,3401,2,1,1536.984182,1536.984182,3507,YES,20.97,30.14,1,-0.44,6106,114.400408,124.03504,133.813049,140.161231,I,Above,Flat,0,NaN,Wood,25.55442012,0,0,,,,1,1,,0.03,nav,1,1969,2,,
126,NJBF000068246,2512 ATLANTIC AVE,Atlantic City,NJ,39.35613051,-74.44221506,COM1,3003,100,NaN,ME,1969,0,3401,2,1,1672.087744,1672.087744,3507,YES,28.66,40.84,1,1.07,6106,114.399331,124.034143,133.812054,140.160559,I,Above,Flat,0,NaN,Wood,34.75137794,0,0,,,,1,1,,0.03,nav,1,1969,2,,
127,NJBF000067687,100 S TEXAS AVE #A,Atlantic City,NJ,39.35417149,-74.44211367,RES3A,3004,,45,NE,1900,1900,3301,2,2,1742.609427,1742.609427,3505,YES,30.85,41.2,3,-2.23,6106,114.425874,124.056885,133.835023,140.190352,I,Above,Flat,0,5701,Wood,36.02418217,0,0,,,,1,1,,0.03,nav,1,1900,2,,
128,NJBF000072334,19 SCHOONER CT,Atlantic City,NJ,39.37332506,-74.4170291,RES3C,3001,,35,ME,1990,1990,3301,2,1,5478.790976,5478.790976,3505,NO,26.53,33.38,3,-2.69,6106,114.734014,124.31313,134.13462,140.310208,I,Above,Hip,0,NaN,Wood,29.95505923,0,0,,,,1,1,,0.03,nav,1,1990,2,,
129,NJBF000067436,401 N RICHMOND AVE,Atlantic City,NJ,39.3534895,-74.46361718,RES1,3001,,17,NE,1959,1959,3102,1,1,1592.942796,1592.942796,3505,NO,13.5,23.39,3,-1.43,6106,113.965493,123.675603,133.420849,139.860225,I,Above,Hip,0,5701,Wood,18.44984093,0,0,,,,1,1,,0.03,nav,1,1959,1,,
130,NJBF000066450,12 S ELBERON AVE,Atlantic City,NJ,39.34978029,-74.45751327,RES3A,3001,,17,NE,1900,1900,3301,2,1,2062.348224,2062.348224,3504,NO,37.61,46.01,-4,0,6106,114.146056,123.825708,133.579951,140.015062,I,Above,Hip,0,5701,Wood,41.80851738,0,0,,,,1,1,,0.03,nav,1,1900,2,,
131,NJBF000069508,1329 PACIFIC AVE,Atlantic City,NJ,39.36104582,-74.42675935,COM1,3003,29,NaN,ME,1969,0,3401,11,1,38451.84974,38451.84974,3507,YES,191.9,203.37,1,-0.58,6106,114.672074,124.263269,134.067927,140.329651,I,Above,Flat,0,NaN,Wood,197.6355138,0,0,,,,1,1,,0.03,nav,1,1969,11,,
132,NJBF000071868,1012-1066 N KENTUCKY AVE,Atlantic City,NJ,39.37185842,-74.43871423,RES3E,3001,,NaN,ME,1969,0,3301,2,1,4242.964188,4242.964188,3505,NO,34.49,42.66,3,2.24,6106,114.287136,123.931229,133.712233,139.986769,I,Above,Flat,0,NaN,Wood,38.57743654,0,0,,,,1,1,,0.03,nav,1,1969,2,,
133,NJBF000071902,1012-1066 N KENTUCKY AVE,Atlantic City,NJ,39.37194394,-74.43845757,RES3E,3001,,NaN,ME,1969,0,3301,1,1,4643.543736,4643.543736,3505,NO,11.22,22.24,3,-2.67,6106,114.291663,123.934996,133.71643,139.989642,I,Above,Flat,0,NaN,Wood,16.73303539,0,0,,,,1,1,,0.03,nav,1,1969,1,,
134,NJBF000071917,1012-1066 N KENTUCKY AVE,Atlantic City,NJ,39.37199452,-74.43817562,RES3E,3001,,NaN,ME,1969,0,3301,2,1,7051.045069,7051.045069,3505,NO,25.57,31.42,3,1.7,6106,114.297152,123.939607,133.721528,139.993447,I,Above,Flat,0,NaN,Wood,28.49634122,0,0,,,,1,1,,0.03,nav,1,1969,2,,
135,NJBF000071781,1012-1066 N KENTUCKY AVE,Atlantic City,NJ,39.37161898,-74.43790486,RES3E,3001,,NaN,ME,1969,0,3301,2,1,2846.307701,2846.307701,3505,NO,30.71,43.43,3,-2.88,6106,114.307324,123.948513,133.731037,140.003316,I,Above,Flat,0,NaN,Wood,37.06895166,0,0,,,,1,1,,0.03,nav,1,1969,2,,
136,NJBF000071693,1012-1066 N KENTUCKY AVE,Atlantic City,NJ,39.3713038,-74.4379943,RES3E,3001,,NaN,ME,1969,0,3301,1,1,3289.808497,3289.808497,3505,NO,15.9,27.37,3,1.59,6106,114.309043,123.950206,133.732667,140.006488,I,Above,Flat,0,NaN,Wood,21.63293811,0,0,,,,1,1,,0.03,nav,1,1969,1,,
137,NJBF000071704,1012-1066 N KENTUCKY AVE,Atlantic City,NJ,39.37133962,-74.43871998,RES3E,3001,,NaN,ME,1969,0,3301,2,1,4734.340502,4734.340502,3505,NO,42.41,50.59,3,8.59,6106,114.292981,123.936577,133.717732,139.994262,I,Above,Gable,0,NaN,Wood,46.49979534,0,0,,,,1,1,,0.03,nav,1,1969,2,,
138,NJBF000068992,125 S DR MARTIN LUTHER K,Atlantic City,NJ,39.35828537,-74.42987958,COM1,3003,101,NaN,ME,1969,0,3401,2,1,28549.40628,28549.40628,3507,NO,36.22,44.66,1,2.11,6106,114.638842,124.23548,134.034592,140.32021,I,Above,Flat,0,NaN,Wood,40.43815579,0,0,,,,1,1,,0.03,nav,1,1969,2,,
139,NJBF000071982,1421 N ARKANSAS AVE,Atlantic City,NJ,39.37219469,-74.44694746,RES1,3001,,17,NE,1900,1900,3102,2,1,1124.751642,1124.751642,3505,NO,26.65,36.51,3,5.2,6106,114.105355,123.777602,133.54414,139.847647,I,Above,Gable,0,5701,Wood,31.58021399,0,0,,,,1,1,,0.03,nav,1,1900,2,,
140,NJBF000072623,1514 N OHIO AVE,Atlantic City,NJ,39.374313,-74.44749,RES1,3001,,17,NE,1995,1995,3102,2,1,923.0776118,923.0776118,3505,NO,40.48,46.64,3,5.27,6106,114.069488,123.745329,133.510114,139.806886,I,Above,Gable,0,5701,Wood,43.55946562,0,0,,,,1,1,,0.03,nav,1,1995,2,,
141,NJBF000067788,2919 ATLANTIC AVE,Atlantic City,NJ,39.35450865,-74.44774581,COM1,3003,560,NaN,ME,1969,0,3401,2,1,19909.52515,19909.52515,3507,YES,33.31,39.15,1,0.73,6106,114.299444,123.951251,133.720255,140.097992,I,Above,Flat,0,NaN,Wood,36.22682351,0,0,,,,1,1,,0.03,nav,1,1969,2,,
142,NJBF000067256,301 N ANNAPOLIS AVE,Atlantic City,NJ,39.35278208,-74.46172096,RES1,3001,,17,NE,1900,1900,3102,1,1,2714.72763,2714.72763,3505,NO,15.02,27.29,3,0.03,6106,114.015956,123.717417,133.46543,139.90205,I,Above,Gable,0,5701,Wood,21.15696754,0,0,,,,1,1,,0.03,nav,1,1900,1,,
143,NJBF000072184,457 N CONNECTICUT AVE,Atlantic City,NJ,39.37281658,-74.42224755,RES1,3001,,45,NE,1900,1900,3102,2,2,1403.595082,1403.595082,3505,YES,41.93,49.42,3,8.84,6106,114.628926,124.222552,134.033923,140.235381,I,Above,Hip,0,5701,Wood,45.67635197,0,0,,,,1,1,,0.03,nav,1,1900,2,,
144,NJBF000066869,136 N WINDSOR AVE,Atlantic City,NJ,39.35107768,-74.46145806,RES3A,3001,,45,NE,1900,1900,3301,2,2,798.1539234,798.1539234,3505,NO,35.1,48.97,3,4.71,6106,114.043218,123.740582,133.4891,139.932548,I,Above,Flat,0,5701,Wood,42.03639366,0,0,,,,1,1,,0.03,nav,1,1900,2,,
145,NJBF000068894,2901 SUNSET AVE,Atlantic City,NJ,39.35796091,-74.44953661,RES3A,3001,,17,NE,1925,1925,3301,2,1,1114.722612,1114.722612,3507,NO,37.09,51.49,1,-0.79,6106,114.217819,123.881883,133.647731,140.018737,I,Above,Gable,0,5701,Wood,44.29084608,0,0,,,,1,1,,0.03,nav,1,1925,2,,
146,NJBF000072420,607 SEWELL AVE,Atlantic City,NJ,39.37359362,-74.42341435,RES1,3001,,17,NE,1900,1900,3102,2,1,1210.640694,1210.640694,3505,NO,27.59,37.47,3,5.72,6106,114.595106,124.19305,134.001968,140.206084,I,Above,Flat,0,5701,Wood,32.52745329,0,0,,,,1,1,,0.03,nav,1,1900,2,,
147,NJBF000068331,3915 FILBERT AVE,Atlantic City,NJ,39.35639292,-74.46209116,RES1,3001,,17,NE,1985,1985,3101,2,1,1262.212737,1262.212737,3505,NO,29.26,39.72,3,6,6106,113.962871,123.671787,133.418788,139.840088,I,Above,Gable,0,5701,Wood,34.49000203,0,0,,,,1,1,,0.03,nav,1,1985,2,,
148,NJBF000068390,2720 ARCTIC AVE,Atlantic City,NJ,39.35659584,-74.44618353,COM1,3003,,17,ME,1900,1900,3401,2,1,801.2858077,801.2858077,3507,NO,38.26,43.62,1,1.35,6106,114.307502,123.95722,133.728596,140.091835,I,Above,Gable,0,NaN,Wood,40.93899632,0,0,,,,1,1,,0.03,nav,1,1900,2,,
